order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600376.XSHG,MainBoard,RealEstate,-0.15842825222082946,544,2014-04-09,0.10908120115425152,0.8851039642140225,1.142689454931653,0.21753127171056708,0.1872758366059778,0.06051087020917856,50.39999999999999,33.33333333333333,6.68016194331986,2.5382711623101506,1.7454537990048793,1.2636345116686036,0.2543724041293325,0.26624568336472465,191.3793103448274,181.60000000000022
