order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600376.XSHG,MainBoard,RealEstate,-0.20273117291044196,133,2012-07-24,0.09995682390764946,1.5492220536501529,0.507773592718937,-0.3585603864859106,-0.1410047274191853,-0.4351113181334506,23.049645390070886,44.44444444444444,-9.32361154204159,1.0851876846309076,1.1055678388690129,1.6101245759097649,0.35313428127420665,0.33620698339166205,76.25145518044243,56.76767676767671
