order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600066.XSHG,MainBoard,ConsumerDiscretionary,-0.04336143511567925,1863,2019-08-30,0.07361174190486407,1.9653683534717543,1.0020432324281177,0.3489727729330898,0.16831899366682218,0.36130755853253527,72.51908396946567,55.55555555555556,8.855259214863654,0.6254631759209509,0.5578059876099388,1.0406261859106003,0.6457140737329198,0.4657864975017281,148.3950617283951,142.45939675174014
