order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600066.XSHG,MainBoard,ConsumerDiscretionary,-0.009284441526774878,350,2013-06-21,0.06777989643675322,3.3433779500060745,0.8670083055049068,0.2862456105858513,0.3540716986083435,-0.13565217604498436,56.26666666666665,66.66666666666666,0.8574815958532276,2.296940459115188,2.4930805850712874,2.7864572852902,0.1890047814264755,0.7280967343550858,125.01131697292642,100.69863223803938
