order_book_id,board_type,sector_code,month,date,yield_rate,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600036.XSHG,MainBoard,Financials,0,2012-01-04,1.2780167979626758,0.08768351917793922,1.0857959584732488,-0.20505791993652137,-0.3185465737543311,-0.37290735638328226,0.07846887356167563,-0.05741535799612688,-0.22035770877541339,-0.2591588988117635,-0.2877902405474432,-0.19494822285699115,-0.10680609505692283,-1.0455205916304162,-1.0671261709377933,0.3646704620504125,0.24745372307412855
600036.XSHG,MainBoard,Financials,1,2012-01-05,0.9790273539626763,0.02009664328971627,1.2248303798524498,-0.2796588785421291,-0.2779421274169534,-0.359103903601735,0.16187096125121092,0.552933841931151,0.4912016850600193,0.21312108639085145,-0.24241205726604603,-0.19029145317786222,-0.10162621579323783,-1.0364744087820084,-1.0761377839466253,0.7181707880522834,0.5219539659495186
600036.XSHG,MainBoard,Financials,2,2012-01-06,0.7708921528104724,-0.0018310420484982427,1.2711751869788497,-0.3038621920513716,-0.2323367456290284,-0.3381673404030601,0.24056113583533406,0.8065636436209207,0.4912016850600193,0.3652202396958084,-0.22080368072381973,-0.20181332708787728,-0.10242436245951692,-1.0261268166811612,-1.0762450103935437,0.8032677628203346,0.5075338812378094
600036.XSHG,MainBoard,Financials,3,2012-01-09,0.10425848083583124,-0.10467020362712542,1.497106121720052,-0.4173738751279854,-0.12873016117762529,-0.29894130243161066,0.44232486296889906,1.1435617338243282,1.202761078895451,1.1056500065519987,-0.16899612763901622,-0.18485935357376698,-0.0966232359172823,-0.9510964526753598,-1.0675403952021953,1.5652724914251517,1.203380879104918
600036.XSHG,MainBoard,Financials,4,2012-01-10,-0.12337353282735124,-0.14998040257351383,1.601381937754453,-0.4673863107020397,-0.017850739111121512,-0.2435058768304451,0.6211415821513949,1.3233783369928878,1.9143204727308847,1.3990447401266228,-0.11302815769942533,-0.1679562751337268,-0.08913406527021935,-0.8625285616873365,-1.0529758767667317,1.3181619581229616,0.6645301683618636
600036.XSHG,MainBoard,Financials,5,2012-01-11,-0.0268275775801043,-0.13251495536822222,1.5608302315188531,-0.4481083209019889,0.05342866287357408,-0.18369391519269782,0.6694220775312819,1.1991859359717985,1.202761078895451,1.2030996493695862,-0.10183321706066747,-0.17775634853310712,-0.09601240860510993,-0.8093459080348534,-1.0417675824429418,1.0563411763813428,0.5867239554073589
600036.XSHG,MainBoard,Financials,6,2012-01-12,-0.20837697161809995,-0.16479657433675549,1.6361405430992522,-0.4837400865183839,0.12809776379519253,-0.11964530668117503,0.716158751779541,1.2819335585949911,1.9143204727308847,1.3621399456194327,-0.08901092124330334,-0.17752846384891288,-0.09594695474565293,-0.7478960076959642,-1.0285917209494475,1.2618776335501618,0.6752338218400123
600036.XSHG,MainBoard,Financials,7,2012-01-13,0.005208955611741571,-0.13251495536822222,1.5608302315188531,-0.4481083209019889,0.15877570840679076,-0.061751078170137155,0.6482662442621864,1.3051063515553012,1.202761078895451,1.0157081495379405,-0.07924300941059531,-0.1691384784117523,-0.09614070806197982,-0.715844663792665,-1.0201386401942723,1.0825603979564984,0.5282862640185789
600036.XSHG,MainBoard,Financials,8,2012-01-16,0.0933325106168458,-0.10722197521158694,1.5028992226108528,-0.4201904664238784,0.15992220864117898,-0.015186975038996915,0.5232760322007084,0.9937300679241937,0.4912016850600193,0.7138668697572088,-0.13323681865436093,-0.17304626087264083,-0.10525146061745964,-0.7187595951760922,-1.016729023208851,0.9161079519328217,0.33661079770055413
600036.XSHG,MainBoard,Financials,9,2012-01-17,-0.26077212933003463,-0.2036262284517912,1.7288301573520544,-0.5265994343020637,0.22422614740875838,0.036014632893444594,0.5744356276649559,1.1371547576607417,1.202761078895451,1.3679615935504996,-0.0982866955611416,-0.1575607129826533,-0.10191005392479459,-0.6726148738929485,-1.00021184045675,0.8690927756556173,0.3680096419391855
600036.XSHG,MainBoard,Financials,10,2012-01-18,0.04747237114292398,-0.14002406137798168,1.5782095341912519,-0.4563967126827503,0.22278982365806446,0.0766643107052301,0.4580302344770362,1.0187602244376068,0.4912016850600193,0.7626420604756907,-0.09052307440813172,-0.16506570830483083,-0.10616451388292567,-0.6634242120677324,-0.9924905248745894,0.49719689989437316,0.119091844572198
600036.XSHG,MainBoard,Financials,11,2012-01-19,-0.2190638053756594,-0.1843336995174702,1.682485350225652,-0.5053047504819831,0.24736473085725907,0.11451540896076719,0.4271574230962182,0.9717382821645885,0.4912016850600193,1.0073307948893822,-0.0652626748174223,-0.1735512667773866,-0.10462282461282695,-0.6469558768289324,-0.9805937396833598,0.6960125730157259,0.27925767064939094
600036.XSHG,MainBoard,Financials,12,2012-01-20,-0.35243050685164734,-0.25545634945418694,1.8562783769496547,-0.5838084214110103,0.31317532135888243,0.15907346164573544,0.5011466572313373,1.1312008000137737,0.4912016850600193,1.4493219500662182,-0.04100262748502559,-0.1735770602437251,-0.10715234085701318,-0.6114517498963841,-0.9581117450681128,1.150810963074239,0.8023856550824513
600036.XSHG,MainBoard,Financials,13,2012-01-30,-0.1035906743102769,-0.1843336995174702,1.682485350225652,-0.5053047504819831,0.30486021287177467,0.1929159661960713,0.3829365578847526,0.29574709717132786,-0.22035770877541339,0.7608902993464131,-0.031084650344581417,-0.17025657399920818,-0.10679505339350268,-0.6101835846445639,-0.9479603647797773,0.7822948540248114,0.4991422073264668
