order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600519.XSHG,MainBoard,ConsumerStaples,-0.03797104927108952,565,2014-05-12,0.09124576214108425,4.119842282138246,0.1868014320785094,-1.2155018571002927,0.2129131772328944,-2.8568300686663743,10.315339390700071,55.55555555555556,-4.257566246493177,0.41535458404990816,0.4874061093532557,0.44864378527038523,4.807752996120066,7.2831092218243425,115.37744641192911,94.42819762967527
