order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600519.XSHG,MainBoard,ConsumerStaples,0.16521090670583227,1074,2016-06-07,0.04591940754843201,5.49883319304952,0.09770970572180969,7.20612201211253,4.626495527870827,5.159252968483406,79.67926689576178,66.66666666666666,7.694007158928606,0.23357805003977852,0.27361070618302996,0.2533035953922555,10.07713950386704,10.580331659709984,177.14429025246608,144.0052508751457
