order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600036.XSHG,MainBoard,Financials,0.05113258376640917,1208,2016-12-23,0.13818933277789167,1.172292685611812,0.4630597522009569,-0.1557492468785604,-0.004873397352115359,-0.30175169905289007,4.022988505747146,11.11111111111111,-4.625138862546402,0.20838725396672822,0.15361237598313024,0.13172241608389232,0.41936482152274773,0.3415549649434698,103.85487528344642,102.88248337028831
