order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600036.XSHG,MainBoard,Financials,-0.04113233361927615,292,2013-03-21,0.15012661027268462,1.5860490518168406,0.39197902277306157,-0.16384848490800863,-0.17645519657853312,0.02521342334104898,50.5747126436782,22.22222222222222,1.4565544952285379,0.90465509357748,0.9114254197007775,0.6026791845090655,0.23468062761775296,0.5120425505887924,81.8965517241379,73.12252964426881
