order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600104.XSHG,MainBoard,ConsumerDiscretionary,0.05831384803653772,14,2012-01-31,0.10480416220655575,2.325824329039734,2.188293097413451,0.36028836202296866,0.29195066453075486,0.1366753949844276,47.36842105263157,44.44444444444444,2.9120916592784662,0.3813224833126463,0.3867254389222381,0.3447796538735265,0.43481322805275513,0.663675895786042,155.9714795008913,138.5761589403973
