order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600104.XSHG,MainBoard,ConsumerDiscretionary,-0.06696743088506163,2169,2020-12-07,0.07545862649080606,1.1372605144046146,2.596418695512935,0.4264205701618984,0.821077563417575,-0.7893139865113532,32.14793741109529,22.22222222222222,-6.632398634393338,0.7407107108907122,0.568762791898875,0.4914947321469127,0.6970229928990962,3.082338627151334,85.44600938967135,104.47494033412885
