order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
000858.XSHE,MainBoard,ConsumerStaples,0.02243009809702845,1622,2018-09-03,0.04910747498753256,4.383923877692017,0.14960650219327706,-1.8857414311400476,-2.1127444714062626,0.4540060805324302,49.71209213051823,33.33333333333333,-2.841688550934839,0.692524391648267,0.7407494119997047,0.7733486777044715,1.6135892949538073,6.332873874258174,54.0792540792541,56.14789337919183
