order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
000858.XSHE,MainBoard,ConsumerStaples,0.11457088259701109,523,2014-03-10,0.15749725577901771,1.736749576010037,0.4303712821657677,0.15858929100391705,0.1324087826706548,0.052361016666524485,43.92156862745099,55.55555555555556,-1.1041766682669192,0.7839255288798875,0.6323278709052408,0.6243983808711365,0.39062623745767994,0.5140443325474766,136.89516129032262,107.30434782608715
