order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
000001.XSHE,MainBoard,Financials,-0.024999698943895088,886,2015-08-27,0.13793107705693325,1.1336327742908547,0.5516531263441943,-0.8015206153877621,-0.6126520844478016,-0.37773706187992095,30.71895424836602,22.22222222222222,-10.157224856501124,1.291154943610568,2.1183594056416153,2.508963775806191,0.810769145786429,1.3209335846326418,81.72804532577914,51.178451178451226
