order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600895.XSHG,MainBoard,Industrials,-0.1286901072099994,417,2013-09-26,0.02951644980721898,2.032378514851159,0.17263255569693658,0.6701093320058584,0.6707797160685915,-0.0013407681254662407,43.01552106430156,55.55555555555556,3.028828609658199,3.166551356357667,1.8621982185971417,1.1921709821782773,0.7135466227351177,1.2764057354319824,155.60975609756105,169.52224052718287
