order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600895.XSHG,MainBoard,Industrials,0.01669989495573132,1918,2019-11-25,0.025070671703284687,2.478547077127368,0.057715545736925514,-0.42239880832108057,-0.3267498680007842,-0.19129788064059272,16.535433070866077,22.22222222222222,-6.265288151071381,0.6054973688958437,0.6817537842264784,0.9399736982045268,0.7887188981834119,0.6664283343038598,109.15887850467254,89.78583196046108
